num_personas,destino,origen,minuto_llegada
42,4,7,179
49,6,9,179
51,5,15,179
55,2,8,179
58,6,12,179
64,3,1,179
72,6,6,179
74,1,12,179
88,7,13,179
92,14,6,179
98,4,1,179
114,3,11,179
114,11,2,179
115,14,15,179
117,14,8,179
119,12,7,179
132,10,15,179
135,12,15,179
147,3,8,179
149,5,5,179
149,11,6,179
150,10,8,179
154,8,6,179
163,3,6,179
163,3,1,179
166,11,5,179
170,14,6,179
172,6,12,179
177,1,13,179
178,12,1,179
184,3,1,179
186,12,14,179
188,11,2,179
190,14,1,179
190,3,4,179
190,3,1,179
194,1,7,179
196,1,10,179
196,14,8,179
3,5,9,180
4,10,2,180
5,14,9,180
6,13,11,180
13,12,4,180
16,1,9,180
16,13,8,180
30,8,11,180
40,15,11,180
40,1,7,180
42,11,13,180
47,12,9,180
60,15,14,180
61,4,12,180
62,14,14,180
63,4,13,180
64,3,1,180
65,12,12,180
71,11,4,180
78,5,5,180
89,7,12,180
95,9,6,180
104,15,9,180
111,5,10,180
120,6,2,180
136,1,13,180
143,8,14,180
144,10,5,180
147,4,8,180
154,2,3,180
156,1,3,180
164,12,5,180
168,11,1,180
173,13,14,180
177,11,6,180
193,9,10,180
197,9,14,180
200,11,2,180
2,13,7,181
10,9,4,181
10,6,9,181
20,11,5,181
27,9,12,181
31,7,9,181
31,14,4,181
34,3,15,181
38,7,6,181
38,11,1,181
47,1,12,181
53,6,8,181
57,13,11,181
58,1,7,181
68,12,14,181
71,2,3,181
72,10,14,181
78,2,7,181
80,5,4,181
89,3,9,181
103,2,14,181
109,5,4,181
109,13,1,181
111,12,12,181
115,2,10,181
123,14,13,181
130,15,12,181
131,1,6,181
132,10,1,181
133,9,15,181
136,8,12,181
141,12,10,181
143,9,10,181
144,1,13,181
150,9,13,181
154,7,1,181
162,6,13,181
166,4,7,181
167,5,5,181
168,2,8,181
180,9,4,181
184,3,7,181
184,5,10,181
187,6,3,181
193,7,9,181
193,14,13,181
195,9,6,181
197,9,3,181
2,1,10,182
6,3,11,182
11,3,9,182
27,12,10,182
30,14,12,182
31,12,10,182
32,8,1,182
32,10,15,182
33,5,13,182
38,13,6,182
38,2,15,182
41,1,9,182
44,8,14,182
47,12,14,182
50,8,1,182
52,15,14,182
57,8,6,182
66,1,4,182
68,10,9,182
73,2,4,182
79,10,4,182
80,10,3,182
81,11,14,182
86,5,13,182
92,8,5,182
99,3,1,182
101,11,1,182
102,7,9,182
111,11,15,182
113,3,14,182
114,14,3,182
114,10,9,182
117,15,3,182
122,6,5,182
129,5,3,182
130,6,9,182
138,3,1,182
139,9,4,182
139,1,13,182
145,10,4,182
148,7,7,182
150,5,6,182
154,7,4,182
164,6,7,182
171,8,10,182
172,9,7,182
174,2,2,182
177,2,8,182
181,14,8,182
183,12,11,182
187,8,1,182
191,6,15,182
191,6,3,182
192,2,6,182
192,10,3,182
198,7,10,182
199,5,9,182
3,3,9,183
6,1,8,183
16,4,10,183
19,2,3,183
24,4,1,183
28,6,6,183
29,15,7,183
29,12,3,183
36,9,8,183
46,10,10,183
51,1,13,183
68,10,5,183
69,6,6,183
74,1,13,183
79,15,10,183
82,3,9,183
84,1,7,183
86,6,5,183
88,4,12,183
94,3,10,183
100,1,4,183
101,14,4,183
103,8,3,183
108,11,3,183
110,3,1,183
122,11,5,183
125,2,2,183
126,10,1,183
129,6,7,183
139,11,10,183
142,5,3,183
143,7,4,183
148,11,10,183
152,13,7,183
153,9,7,183
155,10,9,183
165,11,1,183
171,9,3,183
171,1,10,183
173,8,14,183
175,2,6,183
178,8,15,183
183,6,14,183
183,6,14,183
184,12,13,183
187,8,8,183
194,15,1,183
195,12,12,183
11,1,8,184
18,6,11,184
20,3,11,184
21,12,7,184
22,10,5,184
26,12,3,184
28,1,10,184
28,1,7,184
28,8,8,184
30,9,15,184
40,4,2,184
42,10,7,184
43,7,10,184
44,1,10,184
46,3,8,184
47,9,13,184
47,12,4,184
51,3,2,184
54,3,14,184
59,2,11,184
59,14,15,184
61,12,7,184
63,6,2,184
63,15,10,184
69,1,3,184
75,12,9,184
81,1,14,184
83,9,5,184
84,13,11,184
87,2,3,184
90,2,10,184
92,9,12,184
96,7,7,184
102,5,6,184
104,8,12,184
114,6,5,184
120,13,15,184
121,15,10,184
122,3,11,184
123,5,13,184
127,12,10,184
127,12,8,184
132,5,4,184
133,7,13,184
135,11,3,184
139,12,12,184
154,11,9,184
155,9,5,184
156,13,1,184
159,7,5,184
160,10,8,184
162,11,12,184
163,3,5,184
166,9,5,184
167,8,1,184
168,8,6,184
171,2,4,184
174,11,8,184
174,11,10,184
178,9,9,184
185,12,2,184
194,7,10,184
196,14,15,184
4,12,8,185
6,5,13,185
9,4,10,185
10,12,2,185
14,14,11,185
15,7,11,185
20,12,2,185
33,13,2,185
50,5,9,185
52,9,1,185
75,15,8,185
77,5,2,185
79,10,4,185
91,6,13,185
94,14,6,185
103,12,9,185
103,1,15,185
109,2,12,185
111,4,2,185
113,4,2,185
116,7,9,185
118,8,13,185
125,2,11,185
136,9,2,185
136,3,9,185
141,11,3,185
149,1,15,185
153,14,15,185
153,15,12,185
162,11,5,185
165,13,15,185
169,1,7,185
193,8,7,185
200,12,12,185
13,7,4,186
15,1,10,186
23,6,2,186
26,4,13,186
43,6,7,186
49,6,13,186
52,5,10,186
62,8,1,186
72,9,15,186
76,6,3,186
88,10,1,186
93,13,7,186
102,8,6,186
106,2,15,186
111,9,8,186
113,11,5,186
121,2,6,186
123,4,12,186
135,5,6,186
137,14,4,186
142,15,5,186
152,7,8,186
165,2,10,186
167,15,9,186
169,7,9,186
173,9,7,186
174,5,1,186
178,4,14,186
179,10,13,186
181,15,5,186
184,9,14,186
187,1,1,186
199,14,13,186
1,9,5,187
3,3,1,187
8,1,1,187
10,10,13,187
12,7,15,187
17,5,14,187
17,11,10,187
17,14,10,187
18,12,12,187
19,6,7,187
22,13,7,187
25,14,15,187
29,10,13,187
30,2,10,187
34,4,9,187
34,2,15,187
35,3,12,187
41,12,11,187
51,7,15,187
51,10,14,187
54,13,3,187
71,12,9,187
71,11,14,187
76,5,12,187
96,12,6,187
97,3,14,187
113,9,6,187
113,9,5,187
120,7,2,187
121,14,2,187
122,9,6,187
126,1,8,187
134,3,7,187
138,3,5,187
144,1,13,187
145,13,2,187
151,3,7,187
156,9,3,187
160,15,5,187
169,3,3,187
171,9,4,187
172,6,12,187
175,8,10,187
179,10,12,187
182,12,6,187
184,3,13,187
184,12,8,187
187,3,11,187
193,7,15,187
195,13,14,187
197,6,5,187
3,2,4,188
5,7,14,188
6,14,4,188
13,11,9,188
16,7,9,188
22,10,11,188
29,7,5,188
30,3,13,188
45,5,10,188
51,10,15,188
56,6,12,188
57,13,8,188
60,8,10,188
65,6,14,188
74,8,8,188
75,2,4,188
76,15,9,188
78,14,15,188
80,2,4,188
85,3,7,188
86,14,11,188
91,1,14,188
95,8,12,188
99,8,1,188
108,2,15,188
109,5,10,188
110,14,8,188
112,8,15,188
112,13,4,188
115,12,14,188
131,8,9,188
138,10,6,188
141,6,1,188
152,13,2,188
155,6,13,188
159,6,6,188
159,13,5,188
161,14,8,188
165,8,4,188
176,2,8,188
181,2,6,188
184,9,13,188
188,3,7,188
191,3,4,188
191,10,15,188
193,10,7,188
197,7,12,188
200,5,13,188
1,11,9,189
2,7,7,189
7,3,2,189
12,10,1,189
13,2,7,189
14,5,15,189
21,10,11,189
33,1,10,189
39,13,11,189
41,10,7,189
43,7,9,189
47,9,12,189
47,10,14,189
48,10,2,189
49,3,11,189
49,3,14,189
58,3,8,189
58,6,11,189
58,5,4,189
62,5,5,189
67,3,4,189
74,15,3,189
75,4,5,189
76,6,8,189
76,2,4,189
86,13,10,189
86,14,15,189
92,4,2,189
109,14,8,189
110,13,3,189
111,8,12,189
114,1,11,189
133,11,11,189
134,5,5,189
137,12,1,189
139,11,13,189
140,3,4,189
151,12,7,189
154,13,7,189
160,13,9,189
161,2,3,189
162,12,9,189
165,12,14,189
170,15,12,189
171,15,7,189
180,15,6,189
182,3,5,189
186,6,2,189
188,13,14,189
195,12,15,189
197,10,4,189
8,14,12,190
8,7,4,190
9,8,5,190
13,11,10,190
16,9,13,190
17,7,11,190
17,10,15,190
18,13,1,190
19,14,3,190
44,12,6,190
52,8,8,190
53,3,2,190
64,3,13,190
65,2,3,190
69,8,9,190
70,7,3,190
74,15,10,190
74,12,5,190
75,12,11,190
77,10,11,190
80,12,15,190
80,9,1,190
92,13,2,190
94,3,9,190
94,9,1,190
106,4,1,190
111,1,15,190
112,12,6,190
112,9,11,190
116,15,4,190
125,2,11,190
129,12,13,190
132,4,12,190
134,3,2,190
139,1,8,190
139,15,8,190
140,13,8,190
142,5,8,190
142,5,11,190
144,3,11,190
145,14,7,190
152,6,5,190
154,13,7,190
154,5,14,190
159,4,12,190
159,14,9,190
165,2,2,190
177,11,13,190
199,1,7,190
1,5,1,191
14,1,6,191
16,4,15,191
17,14,8,191
17,9,10,191
22,6,10,191
27,9,1,191
36,14,8,191
36,2,13,191
39,3,7,191
41,14,11,191
44,15,5,191
44,10,1,191
45,2,11,191
45,9,14,191
47,10,2,191
59,5,8,191
59,10,8,191
60,15,2,191
75,13,2,191
77,15,4,191
79,6,9,191
81,15,10,191
86,8,6,191
87,12,10,191
95,7,1,191
97,12,13,191
99,12,11,191
102,12,13,191
104,9,9,191
105,12,2,191
106,10,10,191
109,5,2,191
109,7,7,191
110,9,2,191
112,5,9,191
119,5,14,191
122,1,7,191
127,11,6,191
128,8,8,191
131,15,3,191
135,12,1,191
141,7,12,191
142,6,10,191
142,10,2,191
143,4,10,191
144,11,12,191
145,11,15,191
148,10,9,191
149,5,6,191
152,4,1,191
164,1,6,191
170,13,12,191
180,2,2,191
188,3,10,191
197,8,10,191
200,8,9,191
4,8,3,192
10,11,12,192
17,10,15,192
29,15,6,192
31,10,14,192
31,5,15,192
32,7,3,192
36,1,7,192
42,13,9,192
44,1,6,192
48,11,4,192
53,5,9,192
58,9,15,192
61,2,4,192
61,13,8,192
67,13,5,192
71,7,1,192
73,5,1,192
75,13,14,192
81,10,1,192
85,6,13,192
89,2,11,192
96,13,3,192
98,15,14,192
106,4,5,192
107,14,14,192
108,14,13,192
113,12,12,192
113,4,12,192
117,8,4,192
119,15,8,192
124,8,10,192
130,9,14,192
133,14,2,192
136,12,7,192
152,12,9,192
158,14,15,192
159,8,9,192
161,14,11,192
166,13,10,192
169,2,15,192
177,9,7,192
177,1,5,192
179,13,14,192
179,7,5,192
182,9,14,192
190,14,13,192
196,2,2,192
198,8,14,192
200,13,6,192
7,7,6,193
19,9,12,193
22,3,6,193
23,10,3,193
24,6,7,193
36,3,12,193
41,13,7,193
42,2,3,193
44,9,4,193
46,10,9,193
54,9,4,193
56,6,13,193
56,8,11,193
64,14,4,193
65,4,9,193
72,9,11,193
76,5,1,193
77,2,12,193
78,9,2,193
83,2,8,193
84,7,6,193
93,5,9,193
95,13,14,193
96,8,14,193
98,8,4,193
101,7,10,193
102,4,14,193
110,9,7,193
113,2,3,193
115,15,8,193
116,12,10,193
116,7,8,193
119,5,7,193
120,9,15,193
125,8,12,193
132,3,15,193
133,7,6,193
134,4,11,193
134,14,2,193
134,9,7,193
137,11,9,193
138,11,10,193
144,4,7,193
146,13,10,193
149,15,6,193
155,5,5,193
158,9,10,193
158,15,13,193
160,1,7,193
163,14,5,193
165,4,5,193
165,10,14,193
169,4,4,193
172,8,13,193
176,1,1,193
177,15,6,193
180,1,12,193
193,8,8,193
193,7,1,193
194,3,11,193
199,1,5,193
2,12,12,194
4,9,3,194
7,5,9,194
8,10,7,194
10,9,10,194
21,11,12,194
29,2,8,194
36,7,9,194
37,12,13,194
40,7,6,194
42,5,14,194
43,4,12,194
44,3,11,194
50,13,4,194
60,9,4,194
75,11,13,194
79,3,10,194
86,14,4,194
89,1,14,194
90,1,14,194
98,11,14,194
100,12,4,194
109,4,12,194
112,4,13,194
113,10,14,194
123,6,13,194
124,12,14,194
127,2,14,194
136,5,3,194
137,14,2,194
138,4,3,194
139,5,7,194
140,9,7,194
146,1,4,194
146,14,12,194
151,10,1,194
155,11,7,194
157,12,3,194
164,2,10,194
165,6,8,194
169,7,1,194
173,5,13,194
185,5,6,194
186,8,13,194
190,3,12,194
192,1,13,194
6,6,10,195
8,13,12,195
8,12,9,195
14,2,5,195
28,2,4,195
29,2,4,195
30,13,11,195
31,7,7,195
33,5,7,195
37,13,9,195
39,7,2,195
41,13,8,195
43,6,10,195
46,12,8,195
50,10,5,195
58,5,8,195
60,1,11,195
64,3,1,195
74,14,15,195
77,12,5,195
81,2,1,195
82,8,15,195
82,2,4,195
83,12,2,195
89,8,5,195
91,11,13,195
95,9,7,195
96,5,5,195
99,15,13,195
108,3,11,195
110,10,9,195
110,10,11,195
112,15,12,195
113,12,13,195
114,5,14,195
133,12,5,195
136,1,11,195
148,12,9,195
148,7,1,195
156,9,1,195
162,14,14,195
163,10,7,195
164,9,15,195
164,7,10,195
171,14,4,195
174,11,5,195
177,1,7,195
180,4,13,195
184,2,11,195
187,15,12,195
190,15,12,195
7,1,11,196
8,3,7,196
11,6,1,196
14,3,10,196
18,1,2,196
20,15,8,196
45,4,14,196
45,3,8,196
48,9,9,196
51,10,12,196
51,15,13,196
52,4,2,196
67,12,6,196
71,3,1,196
73,6,6,196
91,13,2,196
97,14,6,196
100,1,1,196
106,12,1,196
113,15,3,196
114,6,12,196
118,4,1,196
124,13,3,196
127,2,3,196
128,12,9,196
130,9,15,196
130,12,10,196
132,14,5,196
135,6,3,196
135,6,5,196
135,7,4,196
139,15,1,196
143,9,4,196
144,15,15,196
147,12,15,196
148,5,14,196
152,10,6,196
158,3,14,196
166,2,6,196
171,5,12,196
172,11,9,196
173,15,14,196
173,3,3,196
176,2,14,196
182,15,12,196
183,2,6,196
184,9,3,196
189,4,3,196
191,11,1,196
200,1,12,196
9,12,1,197
29,10,5,197
30,1,2,197
33,7,6,197
37,7,12,197
42,15,12,197
51,12,2,197
53,3,4,197
54,1,12,197
56,8,2,197
63,3,2,197
69,13,8,197
70,7,7,197
70,7,2,197
81,10,6,197
87,1,6,197
93,4,5,197
112,10,5,197
113,13,14,197
114,4,14,197
136,6,4,197
139,7,4,197
142,4,6,197
145,3,13,197
146,7,2,197
146,9,11,197
147,15,15,197
149,10,14,197
151,15,15,197
154,8,8,197
158,14,5,197
158,14,3,197
162,11,1,197
163,14,2,197
165,3,14,197
167,5,6,197
168,10,6,197
169,3,4,197
169,4,11,197
172,9,8,197
172,8,8,197
185,4,2,197
186,2,13,197
190,12,14,197
195,9,15,197
200,9,2,197
6,7,10,198
7,12,14,198
11,4,3,198
12,6,1,198
14,1,12,198
21,5,9,198
24,11,6,198
26,7,7,198
29,2,3,198
32,12,8,198
35,1,9,198
36,12,13,198
41,4,15,198
41,13,5,198
59,5,2,198
63,5,4,198
66,3,12,198
66,9,14,198
68,9,8,198
92,5,6,198
98,7,14,198
100,10,1,198
109,10,5,198
112,15,2,198
118,5,13,198
118,15,8,198
121,1,15,198
132,3,2,198
133,10,14,198
133,2,15,198
138,7,11,198
138,10,8,198
145,6,1,198
146,7,8,198
148,10,14,198
154,10,14,198
157,13,4,198
162,7,9,198
162,1,4,198
162,9,5,198
164,13,3,198
168,15,11,198
173,2,10,198
173,3,7,198
173,6,11,198
183,7,6,198
183,6,6,198
195,14,7,198
3,4,14,199
6,6,2,199
10,8,11,199
23,11,15,199
28,14,12,199
30,1,12,199
37,1,3,199
37,14,6,199
38,9,12,199
40,6,3,199
46,5,1,199
47,13,6,199
51,2,13,199
52,9,11,199
54,4,11,199
56,14,8,199
59,10,12,199
59,2,2,199
62,1,9,199
62,6,12,199
65,8,15,199
70,11,1,199
77,15,2,199
77,5,8,199
90,10,10,199
93,10,10,199
94,10,13,199
95,1,9,199
99,11,6,199
101,1,1,199
120,13,4,199
126,4,1,199
137,1,12,199
138,13,3,199
144,5,11,199
146,2,14,199
148,8,1,199
149,6,1,199
164,11,1,199
165,7,2,199
167,6,4,199
173,8,9,199
187,11,9,199
187,5,8,199
197,12,14,199
200,8,10,199
200,14,10,199
2,4,9,200
2,2,9,200
13,11,2,200
15,11,5,200
22,15,3,200
22,12,5,200
25,5,12,200
30,9,15,200
31,11,7,200
31,5,1,200
32,3,9,200
34,3,7,200
35,9,10,200
36,2,9,200
43,15,2,200
45,12,15,200
49,5,10,200
50,1,14,200
55,2,13,200
56,14,6,200
56,2,6,200
69,10,9,200
72,5,10,200
74,15,4,200
75,1,8,200
81,10,9,200
87,15,11,200
87,11,9,200
87,2,6,200
88,3,10,200
89,2,15,200
90,10,10,200
92,7,11,200
92,8,12,200
98,9,5,200
103,9,6,200
109,6,4,200
111,7,7,200
112,9,5,200
135,7,7,200
139,15,4,200
139,8,8,200
139,7,1,200
147,2,13,200
151,4,3,200
151,8,8,200
152,13,11,200
154,9,14,200
160,2,4,200
163,4,14,200
165,6,13,200
166,8,12,200
174,13,1,200
175,12,3,200
176,12,4,200
183,12,14,200
184,11,5,200
193,4,10,200
